Name,Line,Treatment,Concentration,Day,boutd,sleepd,boutn,sleepn,wakeact,sleeplat,Sex
71_31_229,229,Pizotifen_malate,2,4,6,184,14,452,3.07711,59,Male
71_31_229,229,Pizotifen_malate,2,5,11,273,10,438,3.3251,89,Male
72_1_229,229,Pizotifen_malate,3,1,20,150,9,600,1.84638,43,Female
72_1_229,229,Pizotifen_malate,3,2,14,134,8,620,1.89359,50,Female
72_1_229,229,Pizotifen_malate,3,3,21,336,4,590,2.1323,86,Female
72_1_229,229,Pizotifen_malate,3,4,17,208,4,618,1.77036,60,Female
72_1_229,229,Pizotifen_malate,3,5,16,124,6,552,1.92539,94,Female
72_2_229,229,Pizotifen_malate,3,1,21,156,25,525,4.14756,8,Female
72_2_229,229,Pizotifen_malate,3,2,24,233,15,648,3.23256,0,Female
72_2_229,229,Pizotifen_malate,3,3,25,230,24,591,3.7706,0,Female
72_2_229,229,Pizotifen_malate,3,4,16,163,18,659,4.58091,5,Female
72_2_229,229,Pizotifen_malate,3,5,23,188,23,634,3.05016,3,Female
72_3_229,229,Pizotifen_malate,3,1,14,96,5,656,1.38663,9,Female
72_3_229,229,Pizotifen_malate,3,2,10,96,3,699,1.4062,11,Female
72_3_229,229,Pizotifen_malate,3,3,18,203,1,711,1.47909,9,Female
72_3_229,229,Pizotifen_malate,3,4,17,145,1,689,1.75908,29,Female
72_3_229,229,Pizotifen_malate,3,5,22,209,1,706,1.43619,14,Female
72_4_229,229,Pizotifen_malate,3,1,3,47,7,634,1.83926,6,Female
72_4_229,229,Pizotifen_malate,3,2,0,0,6,666,2.00775,5,Female
72_4_229,229,Pizotifen_malate,3,3,0,0,6,679,2.01708,5,Female
72_4_229,229,Pizotifen_malate,3,4,0,0,1,716,1.65608,4,Female
72_4_229,229,Pizotifen_malate,3,5,0,5,1,716,1.62031,4,Female
72_6_229,229,Pizotifen_malate,3,1,7,62,1,674,2.50994,6,Female
72_6_229,229,Pizotifen_malate,3,2,14,131,1,701,2.46382,19,Female
72_6_229,229,Pizotifen_malate,3,3,15,226,1,680,2.80712,40,Female
72_6_229,229,Pizotifen_malate,3,4,11,351,3,690,2.88722,19,Female
72_6_229,229,Pizotifen_malate,3,5,8,263,2,701,2.72689,9,Female
72_7_229,229,Pizotifen_malate,3,1,24,293,7,519,2.70541,42,Female
72_7_229,229,Pizotifen_malate,3,2,17,321,19,543,2.93576,89,Female
72_7_229,229,Pizotifen_malate,3,3,20,343,3,553,2.80331,73,Female
72_7_229,229,Pizotifen_malate,3,4,22,247,16,535,2.85562,77,Female
72_7_229,229,Pizotifen_malate,3,5,16,239,5,522,2.97054,94,Female
72_8_229,229,Pizotifen_malate,3,1,20,117,16,583,2.43378,42,Female
72_8_229,229,Pizotifen_malate,3,2,13,102,17,577,2.33903,44,Female
72_8_229,229,Pizotifen_malate,3,3,24,183,13,626,2.16006,35,Female
72_8_229,229,Pizotifen_malate,3,4,25,278,16,644,3.16409,23,Female
72_8_229,229,Pizotifen_malate,3,5,21,205,17,634,3.02829,22,Female
72_9_229,229,Pizotifen_malate,3,1,14,343,10,612,2.29072,18,Male
72_9_229,229,Pizotifen_malate,3,2,11,354,5,608,2.15063,23,Male
72_9_229,229,Pizotifen_malate,3,3,9,320,6,581,1.89425,49,Male
72_9_229,229,Pizotifen_malate,3,4,16,318,3,553,1.7522,41,Male
72_9_229,229,Pizotifen_malate,3,5,6,353,15,535,1.86594,48,Male
72_10_229,229,Pizotifen_malate,3,1,20,297,27,343,1.885,29,Male
72_10_229,229,Pizotifen_malate,3,2,20,186,29,393,1.74681,52,Male
72_10_229,229,Pizotifen_malate,3,3,19,169,21,600,1.69598,12,Male
72_10_229,229,Pizotifen_malate,3,4,7,81,19,513,1.45745,24,Male
72_10_229,229,Pizotifen_malate,3,5,1,5,7,57,1.49419,626,Male
72_11_229,229,Pizotifen_malate,3,1,13,313,32,387,3.42973,73,Male
72_11_229,229,Pizotifen_malate,3,2,17,272,26,528,3.41562,28,Male
72_11_229,229,Pizotifen_malate,3,3,13,353,20,552,2.93084,59,Male
72_11_229,229,Pizotifen_malate,3,4,15,355,22,564,2.762,52,Male
72_11_229,229,Pizotifen_malate,3,5,14,364,27,487,2.28183,68,Male
72_12_229,229,Pizotifen_malate,3,1,15,459,8,550,5.28074,77,Male
72_12_229,229,Pizotifen_malate,3,2,15,479,7,477,4.08678,121,Male
72_12_229,229,Pizotifen_malate,3,3,11,465,17,505,3.23617,92,Male
72_12_229,229,Pizotifen_malate,3,4,5,593,11,575,3.5625,90,Male
72_12_229,229,Pizotifen_malate,3,5,11,460,10,582,3.12814,76,Male
72_13_229,229,Pizotifen_malate,3,1,7,58,6,647,1.90476,46,Male
72_13_229,229,Pizotifen_malate,3,2,5,66,3,669,2.11631,46,Male
72_13_229,229,Pizotifen_malate,3,3,5,49,3,676,1.77343,42,Male
72_13_229,229,Pizotifen_malate,3,4,4,52,3,689,1.71388,29,Male
72_13_229,229,Pizotifen_malate,3,5,8,52,2,666,1.73823,48,Male
72_14_229,229,Pizotifen_malate,3,1,17,133,10,537,1.65584,47,Male
72_14_229,229,Pizotifen_malate,3,2,13,100,4,568,1.50259,69,Male
72_14_229,229,Pizotifen_malate,3,3,24,184,7,604,1.55521,68,Male
72_14_229,229,Pizotifen_malate,3,4,24,191,15,587,1.62689,80,Male
72_14_229,229,Pizotifen_malate,3,5,19,152,7,607,1.44347,81,Male
72_15_229,229,Pizotifen_malate,3,1,12,331,5,605,3.2996,47,Male
72_15_229,229,Pizotifen_malate,3,2,10,388,15,589,3.4514,75,Male
72_15_229,229,Pizotifen_malate,3,3,7,363,9,602,3.38737,58,Male
72_15_229,229,Pizotifen_malate,3,4,12,364,11,579,2.98592,79,Male
72_15_229,229,Pizotifen_malate,3,5,9,328,7,608,2.99405,55,Male
72_16_229,229,Pizotifen_malate,3,1,31,366,27,520,2.06679,32,Male
72_16_229,229,Pizotifen_malate,3,2,17,244,27,476,1.89167,46,Male
72_16_229,229,Pizotifen_malate,3,3,22,317,23,534,2.01698,57,Male
72_16_229,229,Pizotifen_malate,3,4,17,343,27,509,2.07143,47,Male
72_16_229,229,Pizotifen_malate,3,5,18,336,21,534,2.21754,58,Male
72_17_229,229,Pizotifen_malate,4,1,2,10,6,420,2.07327,34,Female
72_17_229,229,Pizotifen_malate,4,2,0,0,9,571,2.38665,71,Female
72_17_229,229,Pizotifen_malate,4,3,8,44,6,600,1.79523,59,Female
72_17_229,229,Pizotifen_malate,4,4,8,49,10,624,1.89831,66,Female
72_17_229,229,Pizotifen_malate,4,5,9,68,4,686,1.54373,14,Female
72_18_229,229,Pizotifen_malate,4,1,20,228,10,651,2.19786,4,Female
72_18_229,229,Pizotifen_malate,4,2,24,231,13,607,2.14286,12,Female
72_18_229,229,Pizotifen_malate,4,3,13,356,6,657,2.42623,32,Female
72_18_229,229,Pizotifen_malate,4,4,8,404,9,670,2.81421,16,Female
72_18_229,229,Pizotifen_malate,4,5,15,360,15,640,3.38636,22,Female
72_19_229,229,Pizotifen_malate,4,1,26,223,20,571,2.29412,22,Female
72_19_229,229,Pizotifen_malate,4,2,23,207,16,595,2.05643,9,Female
72_19_229,229,Pizotifen_malate,4,3,22,215,18,536,3.42961,35,Female
72_19_229,229,Pizotifen_malate,4,4,21,350,16,558,5.07143,22,Female
72_19_229,229,Pizotifen_malate,4,5,21,167,17,487,2.86768,32,Female
72_20_229,229,Pizotifen_malate,4,1,19,149,27,608,2.55051,34,Female
72_20_229,229,Pizotifen_malate,4,2,16,157,25,569,3.01961,20,Female
72_20_229,229,Pizotifen_malate,4,3,11,91,26,556,3.07818,26,Female
72_20_229,229,Pizotifen_malate,4,4,17,161,25,561,2.62953,19,Female
72_20_229,229,Pizotifen_malate,4,5,17,130,27,505,2.65963,32,Female
72_21_229,229,Pizotifen_malate,4,1,6,33,5,601,1.95782,67,Female
72_21_229,229,Pizotifen_malate,4,2,7,45,8,589,1.91935,64,Female
72_21_229,229,Pizotifen_malate,4,3,3,19,20,536,2.15706,96,Female
72_21_229,229,Pizotifen_malate,4,4,3,18,18,482,2.47553,110,Female
72_21_229,229,Pizotifen_malate,4,5,1,8,15,481,2.32177,74,Female
72_22_229,229,Pizotifen_malate,4,1,26,207,7,621,1.81046,38,Female
72_22_229,229,Pizotifen_malate,4,2,24,213,12,598,1.85533,40,Female
72_22_229,229,Pizotifen_malate,4,3,19,169,17,604,1.65367,38,Female
72_22_229,229,Pizotifen_malate,4,4,13,100,11,626,1.92857,26,Female
72_22_229,229,Pizotifen_malate,4,5,17,135,19,553,1.96144,28,Female
72_23_229,229,Pizotifen_malate,4,1,19,237,2,617,2.69283,13,Female
72_23_229,229,Pizotifen_malate,4,2,26,302,4,656,3.00415,44,Female
72_23_229,229,Pizotifen_malate,4,3,23,309,1,672,2.59695,48,Female
72_23_229,229,Pizotifen_malate,4,4,21,291,4,702,2.28412,5,Female
72_23_229,229,Pizotifen_malate,4,5,12,124,3,661,2.21985,56,Female
72_24_229,229,Pizotifen_malate,4,1,15,132,16,455,2.05862,38,Female
72_24_229,229,Pizotifen_malate,4,2,13,144,9,453,2.18149,59,Female
72_24_229,229,Pizotifen_malate,4,3,15,170,10,469,2.26467,41,Female
72_24_229,229,Pizotifen_malate,4,4,13,151,9,173,2.64875,29,Female
72_24_229,229,Pizotifen_malate,4,5,17,340,15,182,2.72222,248,Female
72_25_229,229,Pizotifen_malate,4,1,22,398,12,591,2.08869,32,Male
72_25_229,229,Pizotifen_malate,4,2,11,403,1,612,2.06824,51,Male
72_25_229,229,Pizotifen_malate,4,3,11,410,1,660,1.72432,49,Male
72_25_229,229,Pizotifen_malate,4,4,17,334,17,575,1.85311,49,Male
72_25_229,229,Pizotifen_malate,4,5,10,384,14,579,1.87002,50,Male
72_26_229,229,Pizotifen_malate,4,1,15,237,4,620,1.5729,12,Male
72_26_229,229,Pizotifen_malate,4,2,9,349,8,697,1.33756,16,Male
72_26_229,229,Pizotifen_malate,4,3,17,423,1,661,1.53371,21,Male
72_26_229,229,Pizotifen_malate,4,4,21,423,1,674,1.49854,24,Male
72_26_229,229,Pizotifen_malate,4,5,20,419,1,661,1.51944,26,Male
72_27_229,229,Pizotifen_malate,4,1,10,190,17,366,3.02036,41,Male
72_27_229,229,Pizotifen_malate,4,2,13,350,22,515,3.14087,44,Male
72_27_229,229,Pizotifen_malate,4,3,9,191,15,583,2.57207,43,Male
72_27_229,229,Pizotifen_malate,4,4,14,266,18,431,2.45222,76,Male
72_27_229,229,Pizotifen_malate,4,5,10,339,31,424,2.25258,66,Male
72_28_229,229,Pizotifen_malate,4,1,13,98,24,364,2.11656,65,Male
72_28_229,229,Pizotifen_malate,4,2,7,119,18,291,2.51068,76,Male
72_28_229,229,Pizotifen_malate,4,3,9,61,11,357,1.93151,67,Male
72_28_229,229,Pizotifen_malate,4,4,8,59,18,309,1.92351,119,Male
72_28_229,229,Pizotifen_malate,4,5,6,42,16,348,1.77238,82,Male
72_29_229,229,Pizotifen_malate,4,1,25,386,21,550,3.30357,19,Male
72_29_229,229,Pizotifen_malate,4,2,19,321,14,565,3.52527,16,Male
72_29_229,229,Pizotifen_malate,4,3,12,331,23,587,3.72605,17,Male
72_29_229,229,Pizotifen_malate,4,4,10,322,17,615,3.28231,23,Male
72_29_229,229,Pizotifen_malate,4,5,7,360,11,585,3.38384,21,Male
72_31_229,229,Pizotifen_malate,4,1,21,223,8,599,2.07443,63,Male
72_31_229,229,Pizotifen_malate,4,2,32,283,16,633,1.71947,27,Male
72_31_229,229,Pizotifen_malate,4,3,15,223,6,646,1.67075,22,Male
72_31_229,229,Pizotifen_malate,4,4,15,223,5,646,1.55166,29,Male
72_31_229,229,Pizotifen_malate,4,5,13,235,8,629,1.34201,23,Male
72_32_229,229,Pizotifen_malate,4,1,11,242,19,331,2.66321,25,Male
72_32_229,229,Pizotifen_malate,4,2,8,206,10,423,2.68804,57,Male
72_32_229,229,Pizotifen_malate,4,3,12,206,8,458,2.44072,64,Male
72_32_229,229,Pizotifen_malate,4,4,10,131,10,216,2.69808,71,Male
72_32_229,229,Pizotifen_malate,4,5,12,187,12,276,2.76356,55,Male
73_1_229,229,Sodium_salicylate,1,1,14,137,6,677,1.84345,20,Female
73_1_229,229,Sodium_salicylate,1,2,10,64,5,664,1.83006,9,Female
73_1_229,229,Sodium_salicylate,1,3,7,39,2,684,1.83543,33,Female
73_1_229,229,Sodium_salicylate,1,4,5,44,2,681,2.03497,31,Female
73_1_229,229,Sodium_salicylate,1,5,9,68,2,631,1.92443,29,Female
73_2_229,229,Sodium_salicylate,1,1,19,160,6,609,1.53055,55,Female
73_2_229,229,Sodium_salicylate,1,2,13,96,7,632,1.43118,61,Female
73_2_229,229,Sodium_salicylate,1,3,15,154,3,652,1.59306,60,Female
73_2_229,229,Sodium_salicylate,1,4,13,125,2,659,1.31402,30,Female
73_2_229,229,Sodium_salicylate,1,5,19,170,2,678,1.24831,40,Female
73_3_229,229,Sodium_salicylate,1,1,0,0,3,638,2.11596,21,Female
73_3_229,229,Sodium_salicylate,1,2,0,0,6,688,2.17686,9,Female
73_3_229,229,Sodium_salicylate,1,3,1,5,3,681,1.87268,18,Female
73_3_229,229,Sodium_salicylate,1,4,1,6,11,662,2.1101,7,Female
73_3_229,229,Sodium_salicylate,1,5,0,0,13,591,2.06478,11,Female
73_4_229,229,Sodium_salicylate,1,1,14,96,10,626,2.11699,50,Female
73_4_229,229,Sodium_salicylate,1,2,17,124,7,670,1.80495,43,Female
73_4_229,229,Sodium_salicylate,1,3,24,196,1,672,1.48427,48,Female
73_4_229,229,Sodium_salicylate,1,4,18,161,2,659,1.52742,60,Female
73_4_229,229,Sodium_salicylate,1,5,23,271,1,675,1.43522,45,Female
73_5_229,229,Sodium_salicylate,1,1,33,419,13,655,1.68579,19,Female
73_5_229,229,Sodium_salicylate,1,2,22,209,1,689,1.72694,31,Female
73_5_229,229,Sodium_salicylate,1,3,17,373,3,696,1.54717,22,Female
73_5_229,229,Sodium_salicylate,1,4,17,480,3,699,1.7931,19,Female
73_5_229,229,Sodium_salicylate,1,5,20,389,5,681,1.51351,25,Female
73_6_229,229,Sodium_salicylate,1,1,8,60,4,630,2.05467,13,Female
73_6_229,229,Sodium_salicylate,1,2,25,243,2,685,1.72656,33,Female
73_6_229,229,Sodium_salicylate,1,3,18,208,5,617,1.6748,38,Female
73_6_229,229,Sodium_salicylate,1,4,10,207,11,316,1.52126,144,Female
73_6_229,229,Sodium_salicylate,1,5,8,80,15,209,1.53692,45,Female
73_8_229,229,Sodium_salicylate,1,1,15,115,6,628,1.95552,8,Female
73_8_229,229,Sodium_salicylate,1,2,11,95,1,679,2.28679,9,Female
73_8_229,229,Sodium_salicylate,1,3,13,177,5,706,2.21724,5,Female
73_8_229,229,Sodium_salicylate,1,4,15,154,3,709,2.06239,7,Female
73_8_229,229,Sodium_salicylate,1,5,5,39,2,707,1.88617,12,Female
73_9_229,229,Sodium_salicylate,1,1,15,129,13,331,2.85918,43,Male
73_9_229,229,Sodium_salicylate,1,2,8,190,13,478,3.0544,54,Male
73_9_229,229,Sodium_salicylate,1,3,9,203,4,504,2.57435,72,Male
73_9_229,229,Sodium_salicylate,1,4,9,233,7,462,2.69262,100,Male
73_9_229,229,Sodium_salicylate,1,5,10,261,10,381,2.47118,98,Male
73_10_229,229,Sodium_salicylate,1,1,17,309,16,480,2.69739,43,Male
73_10_229,229,Sodium_salicylate,1,2,26,337,11,512,2.54992,34,Male
73_10_229,229,Sodium_salicylate,1,3,22,316,16,512,2.77451,64,Male
73_10_229,229,Sodium_salicylate,1,4,23,315,13,500,3.032,48,Male
73_10_229,229,Sodium_salicylate,1,5,17,313,21,515,2.36275,32,Male
73_11_229,229,Sodium_salicylate,1,1,13,190,19,574,2.24704,17,Male
73_11_229,229,Sodium_salicylate,1,2,6,62,4,612,1.94909,23,Male
73_11_229,229,Sodium_salicylate,1,3,8,58,4,596,1.88168,42,Male
73_11_229,229,Sodium_salicylate,1,4,6,81,8,539,2.21585,35,Male
73_11_229,229,Sodium_salicylate,1,5,3,35,2,571,2.02998,33,Male
73_13_229,229,Sodium_salicylate,1,1,14,476,3,686,2.18705,18,Male
73_13_229,229,Sodium_salicylate,1,2,19,439,3,684,1.85804,23,Male
73_13_229,229,Sodium_salicylate,1,3,13,471,1,687,2.43972,19,Male
73_13_229,229,Sodium_salicylate,1,4,12,444,3,663,2.35135,35,Male
73_13_229,229,Sodium_salicylate,1,5,14,459,2,688,2.04778,24,Male
73_14_229,229,Sodium_salicylate,1,1,18,289,24,490,3.12103,30,Male
73_14_229,229,Sodium_salicylate,1,2,11,268,2,652,2.83462,48,Male
73_14_229,229,Sodium_salicylate,1,3,12,388,1,668,3.0625,46,Male
73_14_229,229,Sodium_salicylate,1,4,5,367,1,634,2.99317,49,Male
73_14_229,229,Sodium_salicylate,1,5,11,384,4,606,2.54444,44,Male
73_15_229,229,Sodium_salicylate,1,1,14,222,15,264,3.34067,80,Male
73_15_229,229,Sodium_salicylate,1,2,11,194,6,492,2.96286,68,Male
73_15_229,229,Sodium_salicylate,1,3,16,296,13,486,2.76292,61,Male
73_15_229,229,Sodium_salicylate,1,4,13,285,5,477,2.91888,66,Male
73_15_229,229,Sodium_salicylate,1,5,9,229,10,388,2.88943,99,Male
73_17_229,229,Sodium_salicylate,2,1,11,77,16,680,1.48463,3,Female
73_17_229,229,Sodium_salicylate,2,2,16,121,5,687,1.59652,21,Female
73_17_229,229,Sodium_salicylate,2,3,18,157,3,694,1.41426,24,Female
73_17_229,229,Sodium_salicylate,2,4,20,187,3,699,1.37365,16,Female
73_17_229,229,Sodium_salicylate,2,5,23,216,8,684,1.5037,13,Female
73_18_229,229,Sodium_salicylate,2,1,4,26,11,645,1.49545,37,Female
73_18_229,229,Sodium_salicylate,2,2,3,22,4,699,1.37413,14,Female
73_18_229,229,Sodium_salicylate,2,3,7,52,1,695,1.17749,15,Female
73_18_229,229,Sodium_salicylate,2,4,16,115,12,641,1.38304,26,Female
73_18_229,229,Sodium_salicylate,2,5,16,122,6,640,1.42035,22,Female
73_19_229,229,Sodium_salicylate,2,1,14,79,12,627,1.16213,15,Female
73_19_229,229,Sodium_salicylate,2,2,12,84,2,671,1.2073,48,Female
73_19_229,229,Sodium_salicylate,2,3,23,185,1,667,1.32313,53,Female
73_19_229,229,Sodium_salicylate,2,4,23,221,1,671,1.32847,49,Female
73_19_229,229,Sodium_salicylate,2,5,27,265,1,678,1.26559,42,Female
73_20_229,229,Sodium_salicylate,2,1,20,303,25,522,1.25854,61,Female
73_20_229,229,Sodium_salicylate,2,2,37,565,27,634,3.18672,3,Female
73_20_229,229,Sodium_salicylate,2,3,21,656,15,653,3.67176,0,Female
73_20_229,229,Sodium_salicylate,2,4,23,612,19,653,2.98857,4,Female
73_20_229,229,Sodium_salicylate,2,5,21,650,20,601,5.34921,0,Female
73_21_229,229,Sodium_salicylate,2,1,0,0,1,585,1.67953,16,Female
73_21_229,229,Sodium_salicylate,2,2,0,0,1,684,1.53968,36,Female
73_21_229,229,Sodium_salicylate,2,3,3,26,1,695,1.30459,25,Female
73_21_229,229,Sodium_salicylate,2,4,5,30,1,695,1.35385,25,Female
73_21_229,229,Sodium_salicylate,2,5,4,23,3,683,1.32016,34,Female
73_22_229,229,Sodium_salicylate,2,1,12,85,27,523,2.14303,57,Female
73_22_229,229,Sodium_salicylate,2,2,5,51,5,680,2.65021,5,Female
73_22_229,229,Sodium_salicylate,2,3,12,111,4,671,2.39818,24,Female
73_22_229,229,Sodium_salicylate,2,4,10,85,9,644,2.32911,25,Female
73_22_229,229,Sodium_salicylate,2,5,7,46,17,564,2.40361,37,Female
73_23_229,229,Sodium_salicylate,2,1,8,52,5,684,1.20455,22,Female
73_23_229,229,Sodium_salicylate,2,2,10,66,2,692,1.25513,26,Female
73_23_229,229,Sodium_salicylate,2,3,20,158,1,675,1.40362,45,Female
73_23_229,229,Sodium_salicylate,2,4,22,162,2,671,1.22076,48,Female
73_23_229,229,Sodium_salicylate,2,5,15,105,2,693,1.15421,26,Female
73_24_229,229,Sodium_salicylate,2,1,3,16,4,629,2.04277,21,Female
73_24_229,229,Sodium_salicylate,2,2,6,43,6,609,2.00508,32,Female
73_24_229,229,Sodium_salicylate,2,3,7,51,2,689,1.76,28,Female
73_24_229,229,Sodium_salicylate,2,4,8,66,3,682,1.8237,34,Female
73_24_229,229,Sodium_salicylate,2,5,10,87,1,697,1.79878,20,Female
73_25_229,229,Sodium_salicylate,2,1,0,0,3,460,2.78776,39,Male
73_25_229,229,Sodium_salicylate,2,2,3,19,2,562,2.76135,74,Male
73_25_229,229,Sodium_salicylate,2,3,3,41,1,595,2.35697,95,Male
73_25_229,229,Sodium_salicylate,2,4,11,79,1,497,2.55556,126,Male
73_25_229,229,Sodium_salicylate,2,5,5,133,1,556,2.53262,110,Male
73_26_229,229,Sodium_salicylate,2,1,28,264,20,412,2.73298,52,Male
73_26_229,229,Sodium_salicylate,2,2,21,196,25,520,2.33564,36,Male
73_26_229,229,Sodium_salicylate,2,3,22,252,11,585,2.41294,32,Male
73_26_229,229,Sodium_salicylate,2,4,14,156,9,549,2.26395,31,Male
73_26_229,229,Sodium_salicylate,2,5,17,120,22,505,1.96196,63,Male
73_27_229,229,Sodium_salicylate,2,1,19,175,27,306,2.73618,60,Male
73_27_229,229,Sodium_salicylate,2,2,10,236,21,501,3.20484,43,Male
73_27_229,229,Sodium_salicylate,2,3,11,238,7,560,3.05296,42,Male
73_27_229,229,Sodium_salicylate,2,4,7,234,11,547,3.16388,65,Male
73_27_229,229,Sodium_salicylate,2,5,6,344,29,465,3.29477,54,Male
73_28_229,229,Sodium_salicylate,2,1,9,107,21,260,3.68966,65,Male
73_28_229,229,Sodium_salicylate,2,2,8,172,24,522,3.92895,51,Male
73_28_229,229,Sodium_salicylate,2,3,6,85,11,628,3.63136,34,Male
73_28_229,229,Sodium_salicylate,2,4,2,296,18,565,3.55268,30,Male
73_28_229,229,Sodium_salicylate,2,5,2,246,11,585,3.37931,49,Male
73_29_229,229,Sodium_salicylate,2,1,16,297,17,598,2.36697,28,Male
73_29_229,229,Sodium_salicylate,2,2,22,319,12,549,2.2028,46,Male
73_29_229,229,Sodium_salicylate,2,3,13,301,15,587,2.625,23,Male
73_29_229,229,Sodium_salicylate,2,4,21,343,21,528,2.62566,50,Male
73_29_229,229,Sodium_salicylate,2,5,22,316,13,588,2.61381,33,Male
73_30_229,229,Sodium_salicylate,2,1,15,191,6,613,1.45755,84,Male
73_30_229,229,Sodium_salicylate,2,2,13,405,11,603,1.75,94,Male
73_30_229,229,Sodium_salicylate,2,3,27,555,16,558,1.64832,10,Male
73_30_229,229,Sodium_salicylate,2,4,26,485,19,570,2.98961,5,Male
73_30_229,229,Sodium_salicylate,2,5,24,555,24,634,2.79681,3,Male
73_31_229,229,Sodium_salicylate,2,1,0,0,24,431,2.61645,58,Male
73_31_229,229,Sodium_salicylate,2,2,4,41,14,528,2.2101,48,Male
73_31_229,229,Sodium_salicylate,2,3,8,73,3,515,2.1385,51,Male
73_31_229,229,Sodium_salicylate,2,4,9,85,8,550,1.99752,55,Male
73_31_229,229,Sodium_salicylate,2,5,8,232,7,546,2.16616,46,Male
73_32_229,229,Sodium_salicylate,2,1,12,388,23,331,3.67268,38,Male
73_32_229,229,Sodium_salicylate,2,2,12,350,11,515,3.39304,50,Male
73_32_229,229,Sodium_salicylate,2,3,7,436,6,531,3.65751,60,Male
73_32_229,229,Sodium_salicylate,2,4,6,525,13,419,3.50202,74,Male
73_32_229,229,Sodium_salicylate,2,5,3,429,8,500,3.50098,56,Male
74_1_229,229,Sodium_salicylate,3,1,23,149,22,512,1.60591,42,Female
74_1_229,229,Sodium_salicylate,3,2,25,180,20,557,1.57041,46,Female
74_1_229,229,Sodium_salicylate,3,3,24,161,6,682,1.40871,22,Female
74_1_229,229,Sodium_salicylate,3,4,23,125,6,672,1.33281,17,Female
74_1_229,229,Sodium_salicylate,3,5,9,57,8,613,1.26623,42,Female
74_2_229,229,Sodium_salicylate,3,1,23,309,7,643,2.35656,26,Female
74_2_229,229,Sodium_salicylate,3,2,13,321,8,667,2.46681,31,Female
74_2_229,229,Sodium_salicylate,3,3,19,311,1,682,2.09843,38,Female
74_2_229,229,Sodium_salicylate,3,4,7,397,1,703,1.79118,17,Female
74_2_229,229,Sodium_salicylate,3,5,6,288,4,701,1.78271,14,Female
74_3_229,229,Sodium_salicylate,3,1,22,203,13,595,2.0514,30,Female
74_3_229,229,Sodium_salicylate,3,2,19,253,2,690,2.02616,18,Female
74_3_229,229,Sodium_salicylate,3,3,18,321,7,606,1.85185,19,Female
74_3_229,229,Sodium_salicylate,3,4,16,178,9,627,1.95748,13,Female
74_3_229,229,Sodium_salicylate,3,5,17,135,3,640,1.78045,18,Female
74_4_229,229,Sodium_salicylate,3,1,23,195,17,598,1.96291,19,Female
74_4_229,229,Sodium_salicylate,3,2,10,75,2,703,1.68882,9,Female
74_4_229,229,Sodium_salicylate,3,3,26,241,8,679,1.40192,14,Female
74_4_229,229,Sodium_salicylate,3,4,14,137,2,687,1.25162,4,Female
74_4_229,229,Sodium_salicylate,3,5,14,100,1,685,1.25802,4,Female
74_5_229,229,Sodium_salicylate,3,1,12,87,8,372,1.91233,39,Female
74_5_229,229,Sodium_salicylate,3,2,19,163,7,428,1.98704,48,Female
74_5_229,229,Sodium_salicylate,3,3,19,234,4,533,1.74146,62,Female
74_5_229,229,Sodium_salicylate,3,4,22,176,1,553,1.71871,85,Female
74_5_229,229,Sodium_salicylate,3,5,17,140,1,649,1.58679,71,Female
74_6_229,229,Sodium_salicylate,3,1,12,76,18,595,2.43303,42,Female
74_6_229,229,Sodium_salicylate,3,2,4,28,1,678,2.55041,42,Female
74_6_229,229,Sodium_salicylate,3,3,16,167,2,673,2.39333,37,Female
74_6_229,229,Sodium_salicylate,3,4,20,226,3,687,2.14611,21,Female
74_6_229,229,Sodium_salicylate,3,5,12,102,1,685,2.19602,35,Female
74_7_229,229,Sodium_salicylate,3,1,9,72,3,699,1.58296,19,Female
74_7_229,229,Sodium_salicylate,3,2,19,138,2,680,1.66559,37,Female
74_7_229,229,Sodium_salicylate,3,3,26,225,1,652,1.63233,68,Female
74_7_229,229,Sodium_salicylate,3,4,22,234,1,655,1.33575,65,Female
74_7_229,229,Sodium_salicylate,3,5,23,206,2,646,1.43707,71,Female
74_8_229,229,Sodium_salicylate,3,1,14,82,5,522,1.61364,21,Female
74_8_229,229,Sodium_salicylate,3,2,16,94,1,704,1.30062,12,Female
74_8_229,229,Sodium_salicylate,3,3,17,103,0,680,1.13851,0,Female
74_8_229,229,Sodium_salicylate,3,4,16,101,4,611,1.29258,9,Female
74_8_229,229,Sodium_salicylate,3,5,16,95,1,584,1.28515,25,Female
74_9_229,229,Sodium_salicylate,3,1,9,61,21,344,2.45797,77,Male
74_9_229,229,Sodium_salicylate,3,2,6,44,22,437,2.43379,85,Male
74_9_229,229,Sodium_salicylate,3,3,7,51,17,413,2.30943,85,Male
74_9_229,229,Sodium_salicylate,3,4,3,30,19,414,2.1998,71,Male
74_9_229,229,Sodium_salicylate,3,5,13,99,16,415,2.26458,66,Male
74_10_229,229,Sodium_salicylate,3,1,20,287,13,386,2.206,42,Male
